BAP1,4.4609108574914
PPID,4.4607813010637
TAF9,4.460138992738657
COX17,4.4556018430972415
FOSL2,4.45445306314473
POLR2D,4.45337448169385
NDUFAF3,4.451200180949844
PLRG1,4.450276220606507
RPF1,4.449379913398892
GOLIM4,4.448362005350352
ACBD3,4.440628152877682
UAP1,4.438268527345088
UHMK1,4.433408563580051
SRSF11,4.433183666821083
DPM3,4.432964824366535
PDS5A,4.431850611776636
MOGS,4.431812510006303
ASNSD1,4.430163636672542
NPM1P27,4.429864204771116
FIP1L1,4.427028957571985
NOP14,4.426709244510407
NCAPH,4.425198620605319
H1FX,4.4188117316535696
QSOX1,4.417787200502336
MRPS15,4.417673894423943
COMMD8,4.417304312488382
SLC5A6,4.415611522472426
ZC3H11A,4.413833113605665
NCAPG,4.411443670407742
PITHD1,4.410669204710283
ACTR1B,4.410176484139453
GRPEL1,4.4059660275601855
KIAA2013,4.405442587622216
SMARCC1,4.404568673298333
SEC62,4.399140062958776
UBE2Q1,4.396140893384387
HMCES,4.392003568021349
METTL13,4.3916523668906216
IER5,4.388566920379262
FEZ2,4.384827899178118
CDCA7,4.380754732476159
PAPSS1,4.373929452572425
SKP1,4.370475522893922
USP1,4.369215171139178
UROD,4.367729636512568
HMGCR,4.367719556167968
LRRFIP1,4.367502848460178
RP5-857K21.7,4.36702938356229
TMEM54,4.365276751938729
CCNL2,4.3636183823354715
GLB1,4.363586302036537
MRPS27,4.363525449991447
THAP4,4.362227461643801
U2SURP,4.361522842342393
STEAP3,4.357749029676182
WDR77,4.35558722111604
LAP3,4.355164063264145
CPSF3,4.352588846605861
FAM134A,4.3524868001704915
RP5-857K21.11,4.348783103576973
TFB2M,4.348382795683646
RNASEH1,4.347301349207802
PDCD6IP,4.346448961398398
LSG1,4.346315844180189
TBCE,4.344881289458523
ADPRHL2,4.344279065650301
HIAT1,4.342618638743488
PUM2,4.34083391403051
PTPLB,4.338032930626279
GPX8,4.332748585433639
COPS8,4.331611397418979
DNPEP,4.329178355184129
DVL3,4.32870481792331
TRMT10C,4.328307036760157
ATG9A,4.324672010389673
CDK7,4.322783395645687
ACOT7,4.322748652638615
PRPF40A,4.318092867629614
PI4KB,4.316110831322071
SLC35F6,4.314104568204652
AKR7A2,4.313548599068965
PLEKHM2,4.31307069693921
ZRANB2,4.305591418642153
NECAP2,4.305581792216392
PPP1R15B,4.300385970795555
SLC7A11,4.300018657024878
TPRKB,4.299636502108053
TMEM115,4.297455061135403
FXR1,4.295125293908246
LBR,4.290482380694401
CAPG,4.290124609649229
BASP1,4.288500794628395
TUBA4A,4.284296309033121
ACBD6,4.283756029465372
MED8,4.27450305165175
LAMB2,4.271822536112836
NIF3L1,4.268592816753012
RP11-169K16.7,4.26803725956312
ERI3,4.267834554962343
C1orf123,4.265960635382405
LRRC47,4.265335638420822
XPC,4.26376827065164
SH3BP4,4.26335689764758
ZCCHC17,4.2606987422725675
UMPS,4.257855232261291
FHL2,4.257795904523152
EIF2B4,4.252988094897416
LMAN2L,4.249375021747552
CHD1L,4.249248741907274
PTGFRN,4.246566190600203
CHMP2B,4.243775951801579
ERRFI1,4.240388434545488
IPO9,4.240300762752526
STK25,4.236951113554185
CNPPD1,4.236802165197049
SLC16A1,4.236724946354665
LYAR,4.22590926655391
GNPAT,4.218747458817167
ADAM17,4.218009808101761
MFSD1,4.2173553921055005
MAEA,4.215633745065715
NRP2,4.21491354014776
PPP1R8,4.212138418705157
PPP3R1,4.212089598552498
RNF149,4.208540995573491
C4orf3,4.204368546141041
TMEM183A,4.20384550222903
UCK2,4.202768716803408
NDUFAF2,4.2026461315067145
H2AFY,4.202193412436761
CRYZ,4.200340661196975
MTIF2,4.200050636491547
MCCC2,4.197908849090578
ATP6V1A,4.194433679991891
MBNL1,4.187660810049248
TRAPPC3,4.187228370727838
DHX30,4.186902775464167
COX20,4.185505609520754
NDUFC1,4.1850781172057605
TTC37,4.180949473987469
DUSP12,4.176694282599394
CHMP3,4.176551367478963
WDR54,4.1765447603352674
EMC3,4.176367665564647
EIF2B5,4.169632890636711
SCCPDH,4.167599573856499
GFM1,4.166892591794126
