Description,0
RP11-495P10.6,0.030191404483260045
AC090505.6,0.030170614138955384
AC103564.6,0.030168250566853683
CNGA3,0.030151249834008225
CPA3,0.03011892373939287
NPY5R,0.03010697213052928
AC018865.5,0.030066259928459762
AC078994.2,0.03005972507600627
Y_RNA,0.03005371638193566
ADCY10,0.03003071433234039
RP11-571L19.7,0.030022801181175094
AC106875.1,0.030014389650016737
AC025750.6,0.029996576157293092
CNTNAP5,0.02997771225218045
GRIA2,0.029972915097766978
RP11-366M4.12,0.02997179407874886
S100A12,0.029962273095794637
RP11-302F12.2,0.02995922771306478
OR2T8,0.029887508076246013
AC067945.4,0.029863103635991803
RNU6-1305P,0.02977748844535245
RP11-452C8.1,0.029765591415363512
HNRNPA1P55,0.029736786880098263
CAMTA1-IT1,0.029700572246031523
LDLRAD1,0.02967550086887914
SNORD39,0.02965679126713594
EPGN,0.029655182276553615
RPL12P44,0.029654644744469327
RN7SL717P,0.029631616537819972
RP11-397P13.6,0.029631544199256135
AC112518.3,0.029631284109438317
RP11-706D8.3,0.029630764259356734
RN7SL165P,0.02960790017097895
RPS7P15,0.029602115771760595
RP11-62G11.1,0.029575584076871293
ENPP7P10,0.029571348818725834
RP11-119H12.5,0.02956199440868289
VIT,0.02955544393033048
SPINK2,0.029540137582475933
RP11-502M1.1,0.029531142354575057
snoU13,0.029516384427325404
AC011747.6,0.029484990820364033
UBL4B,0.029476652482282584
RP11-389E17.1,0.02946797419478543
RP11-419C19.3,0.02946648518274887
RP4-764D2.1,0.0294553216547853
KRT8P15,0.029455258612716268
RP11-332L8.1,0.029438700993490535
RN7SL589P,0.02941582527049764
AC093702.1,0.029405188718391304
RP11-306I1.2,0.02939236159411281
RN7SL517P,0.029389049559829922
AC013262.1,0.029387128773410476
LYST-AS1,0.029335412530213035
SNORD51,0.029307959022156594
RP11-1E3.1,0.02930111565658093
KRT18P21,0.029299528843644927
SNORA4,0.02928549255112602
ZMYM4-AS1,0.029284534956802614
RN7SL378P,0.029280259218483554
VPS26BP1,0.02927094665551099
SPRR2C,0.02916851679669302
MRPL45P1,0.029139766080506595
RP11-225N10.1,0.029135870272020994
RN7SL558P,0.02912099381016039
CD247,0.029083874254263602
MUC7,0.029069654041413984
RPS24P7,0.0290612241733037
RNU1-73P,0.02906070019156923
RP11-98D18.15,0.02904169273502054
LMLN-AS1,0.02902213517872521
RP11-317P15.4,0.02894684039294956
POTEI,0.02894177146108572
TXNDC12-AS1,0.028922912824403752
FCAMR,0.028913609006919323
CCT7P2,0.02888530258247084
RP13-685P2.7,0.028865553947238876
RP11-83M16.5,0.028848354736010457
CASQ2,0.02878847246489819
UOX,0.02876990304623302
HMGN2P18,0.028758397429481355
RP11-496D1.2,0.02873917160711001
RNU6-151P,0.02872999690624065
RNU6V,0.028713081305762264
AC092569.2,0.028694307000928565
RP4-633I8.4,0.028688263509321618
RP11-44F21.2,0.02868727710491741
RP1-125I3.4,0.028676982625934665
HNRNPA1P42,0.028675145155287834
AC092168.4,0.028664333965989986
QRSL1P1,0.028633683467766718
MAB21L2,0.028586926432276203
RNU6-1099P,0.028574814938211318
RP4-799P18.2,0.028573248055847187
PPP1R11P1,0.028559605494574137
RP11-399E6.1,0.02853680573843827
RP1-134O19.3,0.028532607970357973
VHLL,0.028514212315701854
RP13-685P2.8,0.0284946484101023
AC098973.1,0.028489846748836267
AC104777.3,0.028465999019391994
MRPS6P2,0.028465841769709167
AC009237.17,0.028453311283265146
RP11-61J19.2,0.028426790159779673
RPL31P11,0.02839734980216253
CTD-2260A17.3,0.028386935783587613
VDAC1P4,0.02837001868271563
AC116609.3,0.028330630449514324
AC068946.1,0.028308436763432022
RP11-325I22.2,0.028279699508291224
MIR4781,0.02824494652727857
RASA2-IT1,0.028218650549976233
AC073069.2,0.02818963190483816
TRIM61,0.02817265155127481
LINC00504,0.028162452728147953
RPS4XP5,0.028138164967490508
RP4-735C1.6,0.028089453352505678
MTND5P10,0.02807870483216388
C1orf94,0.02807425186465724
RP11-635L1.3,0.028069782666704207
AC079807.3,0.028050047933487157
CICP5,0.027977076429625033
CHCHD2P7,0.0279708565700911
RP11-338C15.3,0.027943727833268952
RSL24D1P2,0.02790134020709086
KRT8P40,0.027887591658456567
RP11-317M11.1,0.027882496549256786
GRM2,0.027872839159489935
RP11-461L13.5,0.02785905418781241
C3orf22,0.02784974818725657
RP11-417J1.1,0.027846735047294943
TAS1R1,0.02780632168913338
AC023115.4,0.027790837781889375
ENPP7P2,0.027784208627014806
RP11-362F19.3,0.02778274718811415
RP11-326I11.4,0.027780355503509744
DDX50P2,0.02777135640552482
HIST2H3A,0.02775208511022124
AC004051.2,0.027746021908654356
RP11-624D20.1,0.027738213428349295
RP11-305E17.4,0.027699420935925978
RP11-576N17.5,0.0276941278021381
AC138655.6,0.027692578312731506
